767,GET,fetchPlaidLinkToken/(:segment),BrokerAPIController::fetchPlaidLinkToken/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
768,GET,fetchPlaidLinkToken,BrokerAPIController::fetchPlaidLinkToken,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
769,GET,linkPlaidAccount,BrokerAPIController::linkPlaidAccount,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
770,GET,unlinkPlaidAccount/(:segment),BrokerAPIController::unlinkPlaidAccount/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
771,GET,refreshPlaidAccount/(:segment),BrokerAPIController::refreshPlaidAccount/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
772,GET,fetchPlaidAccounts/(:segment),BrokerAPIController::fetchPlaidAccounts/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
773,GET,fetchPlaidAccounts,BrokerAPIController::fetchPlaidAccounts,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
774,GET,fetchPlaidTransactions/(:segment),BrokerAPIController::fetchPlaidTransactions/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
775,GET,fetchPlaidTransactions,BrokerAPIController::fetchPlaidTransactions,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
776,GET,fetchPlaidBalances/(:segment),BrokerAPIController::fetchPlaidBalances/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
777,GET,fetchPlaidBalances,BrokerAPIController::fetchPlaidBalances,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
778,GET,fetchPlaidIncome/(:segment),BrokerAPIController::fetchPlaidIncome/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
779,GET,fetchPlaidIncome,BrokerAPIController::fetchPlaidIncome,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
780,GET,fetchPlaidLiabilities/(:segment),BrokerAPIController::fetchPlaidLiabilities/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
781,GET,fetchPlaidLiabilities,BrokerAPIController::fetchPlaidLiabilities,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
782,GET,fetchPlaidIdentity/(:segment),BrokerAPIController::fetchPlaidIdentity/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
783,GET,fetchPlaidIdentity,BrokerAPIController::fetchPlaidIdentity,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
784,GET,fetchPlaidInvestments/(:segment),BrokerAPIController::fetchPlaidInvestments/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
785,GET,fetchPlaidInvestments,BrokerAPIController::fetchPlaidInvestments,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
786,GET,fetchPlaidHoldings/(:segment),BrokerAPIController::fetchPlaidHoldings/$1,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
787,GET,fetchPlaidHoldings,BrokerAPIController::fetchPlaidHoldings,Plaid,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Plaid/*,NO,planning_only
788,GET,fetchRobinhoodAccounts,BrokerAPIController::fetchRobinhoodAccounts,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
789,GET,fetchRobinhoodAccountDetails/(:segment),BrokerAPIController::fetchRobinhoodAccountDetails/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
790,GET,fetchRobinhoodPositions/(:segment),BrokerAPIController::fetchRobinhoodPositions/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
791,GET,fetchRobinhoodPositions,BrokerAPIController::fetchRobinhoodPositions,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
792,GET,fetchRobinhoodPortfolio/(:segment),BrokerAPIController::fetchRobinhoodPortfolio/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
793,GET,fetchRobinhoodPortfolio,BrokerAPIController::fetchRobinhoodPortfolio,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
794,GET,fetchRobinhoodWatchlists/(:segment),BrokerAPIController::fetchRobinhoodWatchlists/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
795,GET,fetchRobinhoodWatchlists,BrokerAPIController::fetchRobinhoodWatchlists,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
796,GET,fetchRobinhoodOrders/(:segment),BrokerAPIController::fetchRobinhoodOrders/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
797,GET,fetchRobinhoodOrders,BrokerAPIController::fetchRobinhoodOrders,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
798,GET,fetchRobinhoodOrderDetails/(:segment),BrokerAPIController::fetchRobinhoodOrderDetails/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
799,GET,fetchRobinhoodOrderDetails,BrokerAPIController::fetchRobinhoodOrderDetails,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
800,GET,fetchRobinhoodInstruments/(:segment),BrokerAPIController::fetchRobinhoodInstruments/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
801,GET,fetchRobinhoodInstruments,BrokerAPIController::fetchRobinhoodInstruments,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
802,GET,fetchRobinhoodQuotes/(:segment),BrokerAPIController::fetchRobinhoodQuotes/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
803,GET,fetchRobinhoodQuotes,BrokerAPIController::fetchRobinhoodQuotes,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
804,GET,fetchRobinhoodDividends/(:segment),BrokerAPIController::fetchRobinhoodDividends/$1,Robinhood,provider_api_review,missing_handler,prefer_wallets_api_replacement,YES,/API/Wallets/Link-Robinhood or SnapTrade route family,NO,planning_only
